Hour,Temperature,Humidity,Wind_speed,Visibility,Dew_point,Solar_radiation,Rainfall,Day_of_week,Month,Is_holiday,Bike_rentals,High_demand
8,17.987529083656863,36,5.652008001838989,1575.1395392611519,9.829705924353568,46.72952843217236,1.6628489258116232,6,9,0,2606,1
9,7.482089499048157,33,0.3842136370803944,1758.5080369635796,16.212002772417264,54.046524642467745,0.5580939953829746,0,10,0,1585,1
10,10.736424037944566,97,4.154785677915301,2265.341561505024,-4.670870916965775,35.75197618124777,1.2093182320342508,1,11,0,1373,0
11,26.48445709196755,32,2.6744861110702423,1668.281921390256,0.47250295286075605,106.89232506545896,0.5702260231866614,2,12,0,1105,0
12,16.132704105377645,26,0.5829448955545912,2018.7874296679329,4.394631418743493,251.14812627151332,0.5408316599132267,3,1,0,1862,1
13,0.6172202168263325,63,0.13931035207049688,1842.6545856059538,17.300410552274748,51.18184065872661,1.4279734917478693,4,2,0,1363,0
14,24.192289345752037,34,0.62394206252657,2064.6840033519093,-0.2670617435235636,21.36180092787374,0.1921742339604471,5,3,0,1787,1
15,8.31855914461006,38,4.865575191486424,809.6304472382515,0.24397043240794236,31.570131501290344,0.4133752690155401,6,4,0,1529,1
16,33.73297776217545,82,2.005760804111597,1085.1590923959584,8.825124604446467,192.41542976757964,0.2538247895630657,0,5,1,1026,0
17,25.800480657146487,54,2.5534788671034514,2307.983503023419,0.38217019431543253,84.77906694279793,0.4448973546625096,1,6,0,1512,1
18,10.526781043412488,54,0.5945286077775367,2518.590702824525,6.220207063180933,60.69897272888397,0.26185166494490875,2,7,0,1659,1
19,27.81016361735113,38,2.5415658022768484,1544.7566482342395,-7.412299367745014,16.209163434126815,0.8660864040263054,3,8,0,1765,1
20,15.678555105274032,39,0.05704897758885169,1877.9858239144328,22.714639540452772,59.73413205776712,1.6003334967804157,4,9,0,1706,1
21,23.527736751222193,54,0.9410358294093133,2147.3596264511507,-5.781673842475227,32.641181747188604,1.5446481473198554,5,10,0,1932,1
22,19.84732817294475,51,1.9710316278308413,2346.6088008293523,2.4259783680783333,286.75700063551693,0.45334470613315453,6,11,0,1577,1
23,6.536433450091264,67,0.31587433198263165,986.1613641645756,4.740151713263243,215.47696621088747,4.488312546757753,0,12,0,847,0
0,8.56450167682538,63,3.4632514824553446,1556.9798765108114,20.301505074854365,8.763252458353092,0.9010434760794218,1,1,0,1250,0
1,25.299608175811613,43,0.5358407189444253,1833.7103100750626,-5.598766247461921,72.70214690098432,0.5098266258943966,2,2,0,1187,0
2,11.652246678934592,80,2.1127218422110556,2351.5700986180245,20.86963308383001,25.496753699787366,1.8050835168722275,3,3,0,1277,0
3,10.963515367580033,36,1.0390505207969587,3000.0,11.057414568816181,52.89507111107443,1.3088668089748754,4,4,0,1185,0
4,5.448774206506471,90,1.8128966328835663,1885.997136595141,8.336762595385968,209.433589999192,1.3833999014093235,5,5,0,1109,0
5,19.23599065593461,69,0.22734672729226957,1296.5112689480056,-2.877069496143643,74.97482624433596,0.21832934538943238,6,6,1,1691,1
6,35.625249192431454,84,0.034114909305863604,2201.134038600649,9.56912993630459,40.6788924022057,0.631721575839145,0,7,0,1208,0
7,4.324670857457271,51,4.806235173110973,2660.497894770355,-0.7878929793584,23.30529300634855,1.9792569399208384,1,8,1,1506,1
8,15.24219456672758,55,0.6284080718662304,2054.0070604897505,15.133290025587298,161.1063530067197,0.7012559834770913,2,9,0,2058,1
9,29.12220555415429,32,3.4260112143175463,1546.6757274228535,-2.7684962328618647,97.95447859311368,1.1502827386574208,3,10,0,1500,1
10,14.203586087542849,89,14.678001133750666,2478.9969707400096,4.094732044351328,63.12348431252306,0.8865711004164791,4,11,0,1369,0
11,19.52371796249734,77,0.47507139130958,2331.7728092492175,0.5578152958946276,24.524136170444052,1.8474209495372833,5,12,0,1706,1
12,4.376064718531204,33,0.6162342153701524,1486.959577902188,-2.9001836994159573,40.68356080500254,0.3348587147143325,6,1,0,1656,1
13,19.283070972076487,56,2.1745127494553147,2190.712808767171,10.930558535263314,321.49691343935774,0.8567850367318482,0,2,0,1728,1
14,13.128557349954512,98,6.730616420060824,2498.6327838294364,9.283669979277068,73.4156562648309,0.1315159028148407,1,3,0,1110,0
15,24.857299956798627,87,4.949461556640923,2590.945021279447,14.672081591207977,51.19917721915898,1.1718631375936595,2,4,0,2224,1
16,26.87386051564751,59,1.3978296432026835,1966.775512345272,-9.23900086566534,73.69361604571526,1.3166482995248452,3,5,0,1262,0
17,40.0,78,3.170566816286065,1820.9602769103406,13.51336561872835,150.95405693127984,0.04378191366730152,4,6,0,1814,1
18,20.796331732135755,99,0.2917768038548184,2613.6369110406313,25.04359124285515,41.5680512892169,1.12636679723737,5,7,0,2210,1
19,18.257963165821664,35,7.582992736360828,1394.9197485095574,1.3868712865844248,19.687428100041,0.535613920967207,6,8,0,2222,1
20,16.94384301577336,81,6.668193705067521,2219.2896454605025,20.161188896871757,87.93228388845714,0.13249978332748238,0,9,0,1825,1
21,11.468337071893117,23,0.3576050107598819,1314.9866863177854,2.8947098235213873,109.4234196956466,0.5445677876247016,1,10,0,976,0
22,18.38483843461691,64,0.7117023518093449,2532.6881361298015,-5.979277900490455,124.72909775378922,0.21596057290204318,2,11,0,1792,1
23,12.045985898609706,47,0.2110654998825245,1870.9772421944192,2.554940460745635,213.69654970468116,0.5371003546230275,3,12,1,937,0
0,16.684609762696144,85,0.6341327848061579,2634.2916178237347,13.385631741402207,46.3900882049156,0.4850588370203584,4,1,0,1676,1
1,28.175975356079597,50,3.385158550634382,2245.7063781777633,-1.7054118586522513,7.834528668929306,1.3409066910112248,5,2,0,1037,0
2,4.934574347203588,22,0.9506454440711265,1388.389884969035,0.19729072794810332,317.84199044875214,1.4881745320601143,6,3,0,1240,0
3,26.398785611290453,27,0.1851013093199508,2712.3138660386217,9.748315458345527,57.095065856733164,0.9340185816910451,0,4,0,1265,0
4,28.171150673398653,43,0.8377862984632986,2775.622633213865,5.024480933908583,97.6193374449591,0.022948148290392593,1,5,0,1323,0
5,13.819314730089213,34,7.967396181811359,2441.1432462996077,9.676983619893926,109.75288451898959,2.6739717116103603,2,6,0,1201,0
6,-6.218548990085946,62,1.9867949816529131,1619.20606748189,6.902636326066687,79.07902385524267,1.1591054994267829,3,7,0,1060,0
7,8.921780129055676,50,1.076259854595826,1846.9930228212957,8.837002556412584,22.973715358183835,0.034793794351876496,4,8,0,1565,1
8,27.96994546561109,92,0.3643355696283911,2072.71360870288,1.5415905135236714,140.7081116985631,1.7083354648496338,5,9,0,1753,1
9,14.771319377011178,64,8.562813484924048,1648.1448003342834,6.853847536243141,162.83759825184094,0.22347630006643107,6,10,0,1823,1
10,5.006977677050893,85,3.4390526100757253,2846.173286231602,-2.418984045567469,80.51420684493954,0.8656479742711604,0,11,0,973,0
11,9.952250787717826,27,0.66111596755081,2072.1632358630186,15.307468980027108,67.05272717755004,0.6285481049124364,1,12,0,895,0
12,23.40620026504553,90,0.1452891238599205,648.3259764463214,-0.07419773453850986,12.096856007501247,0.5444492526090362,2,1,0,1544,1
13,20.467335682013793,76,0.11658399842156877,2169.67790637811,14.030779900395116,8.768614441191664,2.2046757496201024,3,2,0,1864,1
14,12.610679008303057,99,0.256526358422361,1825.9213015913433,3.131144312137077,41.485633631709476,0.5751175825249897,4,3,1,1443,0
15,11.331755881853125,49,1.7386644102311073,1962.536721940776,6.61599208605857,37.22907462711554,0.07833362968394712,5,4,0,1032,0
16,11.08241850956178,93,5.283497690746406,1815.6903171071501,1.0402835928743945,307.16731760152214,2.9306700248659996,6,5,0,1191,0
17,5.775898155014975,37,1.373310310887299,2403.523208303344,-3.1279634493442323,153.07318320031843,2.532441515793261,0,6,0,1914,1
18,31.153756894694418,88,3.7023245768153323,2559.843889276691,-8.958083100842412,107.85870251544472,1.1533832745309986,1,7,0,1674,1
19,11.776795307886601,58,1.1807719117630688,2141.526581129327,-3.4425932687396763,72.9081325556495,0.6309097952533058,2,8,0,1886,1
20,27.171585208254964,79,2.466003841357379,1830.3444064309206,2.4087291742726253,18.316294753587194,0.09745790475316918,3,9,0,1415,0
21,30.213160519224513,62,2.632587100621517,1979.331397595415,6.695033430631073,383.768912449263,1.564216578386432,4,10,0,990,0
22,24.983108981479603,64,0.3822331336842769,2009.7998082888141,13.083034506266108,47.00687485502875,0.07847833922886585,5,11,0,1679,1
23,10.683796872819517,42,0.8963780044862875,1598.7849800675815,1.433940321625209,11.308538964670689,0.0710675058696197,6,12,0,1220,0
0,19.037300903366095,88,2.028370357001863,2289.4643242856173,-2.0556861141373926,68.08212493558044,0.7708576020804637,0,1,0,1720,1
1,14.758043936090838,25,0.1466400291294247,2230.021161930233,-6.5417182880217,207.14575913066295,0.17450606568602953,1,2,0,1400,0
2,5.962981392698719,75,0.8973930927755046,2770.220619888337,8.84050894323283,218.2946018863909,0.007760300734488559,2,3,1,1309,0
3,18.24359281721603,23,1.5305734220987233,2627.6748901442375,16.065556122634746,1.1026484916302455,0.5501096193142566,3,4,0,1122,0
4,3.209602088401976,42,11.158441224973346,1657.1625412049348,15.13064214365031,217.41544536963994,0.14759233639822147,4,5,0,949,0
5,26.876793884615637,25,1.2869379173655613,2410.1491872544825,10.679461985177898,31.674598920249192,0.17496716508779844,5,6,0,781,0
6,10.35382702701607,51,3.386256063070727,1524.5233084527642,10.108346538140793,3.9752112848252583,0.08002923306093197,6,7,0,1247,0
7,17.011596558728392,37,1.1315046538044162,2347.9660504704248,18.580990237674726,188.24959089412314,0.2295311004940894,0,8,0,2164,1
8,17.832878715461423,34,3.183104857286119,1741.6929006199462,7.656651691334484,199.41211374927255,1.2569664198418733,1,9,0,2136,1
9,12.410950262959226,59,1.809785876519037,1488.3733883122077,10.169037408193372,90.69125444716376,1.6551013328589266,2,10,1,1373,0
10,20.866938014752748,92,4.35358738020974,2140.0226713487023,2.4337291051840073,85.43346610561878,0.6024542694614548,3,11,0,1838,1
11,10.250963433774755,93,1.0584631317527249,662.7164359229296,-5.89634696683806,167.72900381480233,0.7063414754600211,4,12,0,1328,0
12,23.71297297457244,25,1.8542202005606574,1124.512212797386,-0.47079120399661,154.32268191549124,0.03320010939302525,5,1,0,1459,1
13,1.5402031975325148,82,1.9886055255548596,1911.2540581128585,4.926727691722758,220.8234222659075,0.07183576013750076,6,2,0,923,0
14,16.26379579546412,86,1.080450310898486,2041.2208833174213,5.486282980010423,80.46318497268726,0.29782362546142305,0,3,1,1711,1
15,34.389289990582846,30,0.31169901263650296,1815.3406149209056,20.410286838843145,343.10513929173817,0.7850397326814561,1,4,0,1552,1
16,4.996686753944253,62,0.19645957062248928,1210.2818506412007,5.65021734072855,555.8859335073802,1.345348785378482,2,5,1,1511,1
17,8.222550294751485,36,0.03362417008041335,1591.0540789307472,14.43074755220515,12.391448085555238,0.9288772643339168,3,6,0,1700,1
18,20.13907849658915,23,4.135567742206534,2195.604663618697,1.5193820673894716,189.4082998229385,0.4977907069367687,4,7,0,1961,1
19,16.795817819395978,82,0.5396185919497511,2290.890885314181,2.506592913878127,69.2791759226769,0.1259307202029541,5,8,0,2296,1
20,18.506300992735593,87,0.47526286452563127,1991.8884412020293,-5.632061097787586,49.031464985722536,1.51764862774548,6,9,0,1583,1
21,19.891871301476634,60,2.663880554700005,2578.4168905184943,-0.9386241030125744,94.95174506526335,0.45222037535392307,0,10,0,1558,1
22,21.3472146856177,24,0.7713723536189704,2198.698511729617,9.215851130910025,5.759262755096875,1.3320107970829176,1,11,1,1253,0
23,26.096998419562233,51,1.4106204727124383,1626.272173020894,5.0604814431530665,70.6153636519262,0.719447711082182,2,12,0,1215,0
0,19.098186569285126,89,0.3546944553313378,1859.7489732941913,12.54350895917787,204.70949398518576,1.3419408952687437,3,1,0,1552,1
1,12.587423453814576,54,6.425077963370804,1298.5669213960728,6.450031586760402,24.01136271518985,2.3782742070602487,4,2,0,1160,0
2,21.725737012027313,41,3.8154372385835797,1945.9305048042916,2.1803701468980656,55.580537264379245,2.538681117263009,5,3,0,1183,0
3,33.99881934895215,84,3.9871093969694957,2556.0503096106695,22.186374910295672,280.4796058293741,0.7659475341746987,6,4,0,1236,0
4,13.673662536174264,41,1.044358831546135,2342.645042355484,4.248771450295623,55.960250418362236,0.7164329310146652,0,5,0,715,0
5,5.254706953293585,30,2.8740069256859795,2701.004662959561,14.304007757642433,44.37397753425797,0.3088082883889295,1,6,1,1435,0
6,26.070806692869727,96,0.31068047004464255,1848.5573781005035,1.7903263476425786,58.07772549364758,2.7457494441353245,2,7,0,1240,0
7,13.796188360464019,22,0.017312722022107877,2673.0498972571286,10.676795835068532,73.2829754711116,0.6123401506543784,3,8,0,1552,1
8,-6.726695460140363,28,0.040350175761201916,1903.347886776015,12.424125273213495,99.96488197079513,0.13649720262275652,4,9,0,1727,1
9,23.474216771504217,79,1.7666876689271453,2735.792541284947,6.667935764604646,161.29079305729718,0.5668756778751368,5,10,0,1914,1
10,9.646718140460774,95,1.2153886875024784,1989.071626278938,-13.835863381572818,60.1666516297877,0.13588072183911906,6,11,0,1230,0
11,14.094667176958392,33,1.4596860192942431,2353.6156869021383,5.146019686848904,170.0900646156201,0.698223411360484,0,12,0,1361,0
12,18.319803305690144,37,0.014982257983447609,2737.5561821549277,14.843680382079803,76.29703852897524,0.8238836594114752,1,1,0,1083,0
13,16.904996797790663,92,1.0987400794652964,1903.2861857093972,9.219846664221844,41.32158330765317,0.41212085074486565,2,2,0,1617,1
14,22.094518171390394,42,2.5321798872915022,2109.1944937720873,8.566711001833973,107.28007748259023,0.0743471237667113,3,3,0,1714,1
15,10.645136294301565,93,1.1692805669938868,2644.431712603151,-8.778055471660153,126.4863780494741,2.873577220367253,4,4,0,1100,0
16,20.131057981760826,66,2.63517313432528,1933.4984180349682,-0.763640565400471,81.65562076353218,1.48436203865601,5,5,0,1966,1
17,12.404533224160827,88,0.5305864066803223,1339.5538587469196,8.290861049211513,5.8280779717249676,1.8256125562478833,6,6,0,1333,0
18,22.38810480887503,66,3.3548126657190473,3000.0,8.283066214295136,18.618847388310826,0.4570769705271688,0,7,0,1992,1
19,21.153674840130535,49,1.7755583558709573,1765.1177678314316,14.71733424106322,33.58892158571723,1.4305849894821496,1,8,0,1691,1
20,5.645612979554047,44,0.4733774979911195,2079.3780254687713,3.841065958831245,33.215740723282146,0.6643127088721482,2,9,0,1502,1
21,25.85982116175032,47,0.5402619319432006,2578.0033347255635,8.246592693390514,111.90827876963958,0.2244988297968992,3,10,0,1169,0
22,9.64036554885952,44,1.9778866441332388,1695.753048134399,5.130993935450349,1.851908629458361,0.13287261184790955,4,11,0,1125,0
23,23.08057798281145,93,3.54320314200723,1496.0660433889348,-2.8955418920124547,140.928371098915,0.42319770944992857,5,12,0,1691,1
0,18.672873134013408,97,1.0744342792842403,2126.8686483874167,-13.04633064875798,30.8350840476998,0.1479805510035409,6,1,0,1844,1
1,33.38183676795123,77,0.597622017625579,1103.4618010438053,8.448077537040614,37.10953430748149,6.359042255955127,0,2,0,1089,0
2,12.765340176281478,60,4.034986849146292,1856.04696156604,6.39157766730249,75.05852691511888,0.050439964084828995,1,3,0,1746,1
3,11.506832038818025,44,2.2128955627475726,2122.519332157703,0.05459966319864851,24.325136637260826,0.5818627249980252,2,4,1,1294,0
4,14.805803941122674,97,1.1887242259296258,1865.024051587418,-7.953384452126919,215.82364125468936,0.6016506678947391,3,5,0,1107,0
5,11.968202171657246,67,1.3384714836882259,1228.2745284071266,10.037916115269905,8.923433246343667,0.3575781067842167,4,6,0,1089,0
6,22.9994190194205,29,0.45695668190800054,2797.088978102006,2.872639406435584,58.76749232873626,0.8471181965105969,5,7,1,1624,1
7,-1.1631060843658787,94,1.9712957147344639,2051.7690769745877,9.454997778945165,189.3275846096833,0.16249189945314244,6,8,0,1315,0
8,4.463175808536459,30,0.8886484062001626,2715.5760588808707,19.912388243294068,95.67062840585893,1.532071308120363,0,9,0,1589,1
9,4.3219707842080695,40,10.872942475326886,1869.9818749097776,-12.131447042557639,34.57767114857519,0.40413756705231413,1,10,1,1763,1
10,24.503075919735757,64,1.3085588873212437,1559.9940091546182,-0.5968064696189108,54.603873822710426,0.8948781018151211,2,11,1,1566,1
11,32.10613372581925,26,1.3306189644751196,2134.5904601275797,3.324995093504694,122.65401430817545,1.2575115514248127,3,12,0,1022,0
12,13.955507814625285,83,1.6687385990375778,1892.1064368358902,16.638609393173205,362.1622507391817,2.198604588324963,4,1,0,1456,1
13,13.311782768099894,83,4.971958524512193,1411.119271004321,-8.09122415365188,223.62237190697581,1.8065935712014296,5,2,0,874,0
14,15.700521631131814,21,3.2270736014193186,2734.892129393748,20.486888205444835,41.9208327577191,0.9372820870915701,6,3,0,1285,0
15,26.618783026081907,95,1.1997875737008734,1688.864888553002,6.086847212530324,631.8791134169171,0.4916656545379354,0,4,1,971,0
16,5.726468658094259,61,2.536661908158245,1079.8668076022159,4.231994706129134,0.35108192509843417,0.6995771487189755,1,5,0,881,0
17,17.38368982734785,73,1.7649166092820405,2664.0830269786666,3.415521894248749,2.801863738724186,1.464190146389654,2,6,0,2159,1
18,24.7519762978243,94,1.3559932587453292,1747.8509920936883,1.5098957425597694,173.6365530462508,2.1000160941188826,3,7,0,1982,1
19,20.01094169939845,35,0.42716820949555095,1696.0880536921877,13.384934074153238,22.247213530570715,0.10957151188882915,4,8,0,2069,1
20,16.895816165987434,37,1.2470044270319742,1117.306206485013,-3.548166032659511,6.269410940044192,0.4858993189602819,5,9,0,1927,1
21,25.01046092567141,78,0.5642446782961745,2870.470743298495,7.763313453150829,27.06913336825254,1.496629891280855,6,10,0,1045,0
22,-10.0,35,4.926497368256401,1355.2597063951562,1.9265466743441957,55.53003821739377,0.5650209541016286,0,11,0,1351,0
23,21.778753195309076,25,0.8171603502799918,2029.224740352825,-1.0970675881127834,131.14328202944498,0.4038081277580744,1,12,0,2010,1
0,8.459243168725763,76,6.084139506430968,2456.3101612702203,25.687801405471166,97.90588918294796,0.5298771178329377,2,1,0,1117,0
1,-3.306328968564568,66,1.523088845058955,2210.8584665015487,8.35240587802768,27.131175698798394,0.9234280087119935,3,2,0,1341,0
2,20.11202599524981,67,1.9968700104105128,1970.1728440039042,9.906124357289151,69.97095621631074,8.543250420404894,4,3,0,1415,0
3,28.736585451629576,61,1.5658831563490823,1149.167070856292,14.102214245349298,260.65876957052956,0.6792293427697671,5,4,0,1375,0
4,13.625514853723082,95,0.27710077223527596,1595.137582116358,-6.3707995625483775,168.74414925374649,0.23381841921071542,6,5,0,894,0
5,24.52874547202939,79,0.9426368872963881,2093.900169021261,19.018335272976252,39.03643774703882,0.17774792215931945,0,6,1,1386,0
6,31.122782579886454,96,0.20882440262814084,1606.412965006502,-15.0,403.2190457805932,0.043272648542606526,1,7,0,1136,0
7,28.149144535840474,23,1.950776400490702,2101.6797299993837,-1.1501312803081642,123.31283960283928,0.8182960560972601,2,8,0,1418,0
8,31.39964529371393,21,1.1843396164322908,2340.871704407571,1.327746614568797,6.448450197453299,0.7865178437186925,3,9,0,1496,1
9,22.42127491071892,78,3.010020407549385,2481.2514429000507,9.653786919764048,3.579373378087395,0.22970745514950286,4,10,1,2074,1
10,15.754336389015927,46,0.4981294441072529,1386.9103210936582,6.749746129131902,18.441328173808355,1.1885241071738006,5,11,0,1822,1
11,-1.0196581189716838,46,0.3596079972396669,3000.0,3.665482074412854,130.1423456157451,1.3513405908551686,6,12,0,1107,0
12,12.539375118700514,98,1.0428708549585355,2383.7396722770654,4.904021242978209,20.302103136858587,0.2998871933490854,0,1,0,1050,0
13,6.567534046838082,91,5.223264448945991,1999.1429231654681,-2.8241841881805456,71.63887233396376,0.42174658091690215,1,2,0,1137,0
14,36.70942717497814,26,2.478659898778821,2544.76829153832,-6.977859155873386,9.789966181974016,4.653486059113252,2,3,1,932,0
15,13.241141875676634,82,1.085746152048474,3000.0,10.812092978688483,253.68674236929132,0.4688274697537389,3,4,0,1029,0
16,16.232048067844858,65,1.4566045652212336,1280.6399494715652,10.549648900289483,42.15344515714409,1.430462245876997,4,5,0,1347,0
17,20.514853760404677,82,0.1759429726078821,1887.3686787543231,17.67595500125647,238.74031305009797,0.6028046402157788,5,6,0,2114,1
18,15.436024463724538,31,8.343647645565703,810.7841700633358,-1.3201367745216643,289.81635899186506,1.5767037098400274,6,7,0,1947,1
19,31.95051040430753,32,2.195669010609563,2096.3257663240124,10.542521682407381,0.6147504558374804,1.465438174311626,0,8,0,1770,1
20,8.77350638265548,62,0.67207605350551,2182.6971209625704,2.730346173082146,62.38733646458753,1.1018857160860536,1,9,0,899,0
21,16.946074552372426,36,1.762853192635727,1980.4189422786203,14.523799881547857,2.49651068131154,1.9294940575145083,2,10,1,1553,1
22,7.5752941430195175,82,0.23190474833547073,1672.733214500845,13.175702213425133,239.35252645406177,2.8004697283529976,3,11,0,1495,1
23,1.7997748877929425,55,6.753204794947747,975.2427419058374,6.689675193795654,73.06570510873478,0.8674608552839477,4,12,0,995,0
0,8.882309090947146,27,0.38422261171141653,2186.7668417058844,2.2837587466721074,7.790101648894959,0.27111199391915397,5,1,0,1166,0
1,14.62963202951588,88,2.0884204758643805,2727.7172419576627,12.687457428866091,11.684479525273572,0.5085431666276601,6,2,0,968,0
2,10.7069777548274,99,0.5632792962153197,1704.490772133284,10.175236186052526,48.37115947537172,1.4200816304155413,0,3,0,904,0
3,8.07579020126144,55,2.528588071433596,2220.0299645115724,-0.47552321668946096,281.7321568730241,1.0523495589831258,1,4,0,1500,1
4,0.9368253632816614,47,2.999565568841574,1215.9278432899746,-5.622389387835447,118.06116519405761,0.1957695838019,2,5,0,1240,0
5,14.168944273713052,66,2.238159014450261,2228.606531846257,2.6917367945456303,202.20701395080684,0.05259892650847399,3,6,0,1247,0
6,-0.047203740310022724,95,1.9064253717270019,1803.3088511276715,17.123310522785673,45.642684642436684,1.1487323564249312,4,7,0,844,0
7,22.600559636896026,49,4.459953949226526,1618.7910246985427,14.171897269864306,4.417521397982805,0.2891218070782621,5,8,0,2179,1
8,15.824397529345033,42,0.16378003294096558,1619.8181793919348,-3.8986197573646457,366.19507952190554,0.6924878854008761,6,9,0,2326,1
9,0.4244850053506948,35,0.8036876431170382,1803.194208983495,-4.342059327199369,1.7322156684216015,1.3733653916604915,0,10,0,1806,1
10,11.907909229501366,33,0.5708026297312974,2191.2166578462675,15.19747079743589,294.9834919644381,0.8270598587933495,1,11,0,1330,0
11,7.478435944094168,93,8.848025624087784,1343.918399402241,-4.085087238062632,45.993833288118836,0.08697783185605193,2,12,0,984,0
12,18.191745104191803,90,0.9865929212815119,1801.4423342160735,9.074362589136063,1.0141658227183206,0.20527936626956073,3,1,0,1774,1
13,28.404504460231443,71,2.6381142139835743,1979.264111000426,0.07143027730941043,116.84680628916264,0.2476004274822103,4,2,0,1345,0
14,-3.751724696457444,56,2.3086210498873894,1450.4803877340705,17.936359396173458,393.940982574582,0.29822310597714974,5,3,0,846,0
15,16.15026079147417,48,0.47672057536827006,2898.3326008375084,-1.163398393103031,337.04467512191843,0.8333370159544259,6,4,0,1479,1
16,13.398672044333596,86,0.5462377455657041,1573.2522599693293,14.146892241646626,17.546949929297,0.7011103623495548,0,5,1,1372,0
17,21.713400764504655,34,0.6605795528969495,1665.2815431832548,6.478869232482918,19.997381242240902,0.22710142131399066,1,6,0,2285,1
18,17.13196628237689,66,1.059090421606008,1510.846025088751,7.017558833874293,83.3648900128006,0.06994494255104493,2,7,1,1803,1
19,7.480306682611809,65,0.5339951340019585,2899.240043569059,-10.762468650811208,101.41925397250897,0.18805661622341915,3,8,0,1782,1
20,11.809460643333818,71,0.039694281377341656,2276.4526142997406,-12.623306825645749,134.4837356738005,4.159287172583337,4,9,0,1117,0
21,7.03974143196511,38,4.230436848533242,1531.703996878179,3.2354724778614883,19.973268721764967,0.6321404196107417,5,10,0,1352,0
22,25.76007138598598,96,6.739969102812328,2553.1157794299843,6.975248507332894,319.4356075130787,2.0200073105603185,6,11,0,1038,0
23,15.213116486719422,40,0.835795306922338,2100.349347144439,-4.001582621901786,101.81552996219192,1.888837490758508,0,12,1,1793,1
0,34.01190685753008,83,0.8265113904347378,2128.626710555751,-3.7095472838107373,187.7624063903947,0.7164558440487018,1,1,0,1368,0
1,14.393391861853793,56,0.014234158411969072,1827.7613956237738,9.491781038609064,77.66716590177771,1.2265173961391738,2,2,0,1111,0
2,7.915932330895372,46,2.280435982479458,1625.2920065215135,9.502835843657046,53.49080371984575,0.2141243597930751,3,3,0,1213,0
3,-0.13714392612827098,74,3.4909723193476845,2168.8830495273005,3.8980715168965836,378.02453131686684,1.1660243903524576,4,4,0,1057,0
4,-3.0313967625594493,48,0.3170732690001098,1727.4563850022048,11.2416137694886,87.25642494332484,0.31798263858707115,5,5,0,1538,1
5,-0.8413594300548972,39,0.34791252574943127,2908.3778147875523,-4.3936183657611725,201.64560969351416,1.7841609914431067,6,6,0,1151,0
6,17.671266510114833,44,3.1220885105972234,1365.354447378448,2.152520663304234,306.38483088518177,0.0874377949207361,0,7,0,1526,1
7,20.08725023229934,89,1.9157403407098506,2768.0783864274727,18.183020846269386,112.50218524275559,1.4834163419401025,1,8,0,1940,1
8,-0.8119070203213337,82,0.09179587240998134,1944.3405756010998,5.5465770395185405,79.61519809144272,0.10529041430233878,2,9,0,1641,1
9,23.950383140761154,55,1.9486183921737437,2149.542867010553,6.010500116695995,0.3517028410801895,2.130223277624639,3,10,0,2208,1
10,10.169389483165606,21,0.7389927852241153,2416.578883314717,23.447572687741918,4.0842453832676675,0.36269950972458986,4,11,0,946,0
11,16.467930119855495,41,0.9200278829942264,1684.875352497782,-6.194737326790166,22.420813784931347,1.0624540432509293,5,12,0,2054,1
12,31.122206282554245,35,2.9370178096185917,2432.124192349318,11.371442933136883,20.580527157869557,0.6684590140678086,6,1,0,1266,0
13,23.968393158655317,37,3.3313308535714983,646.2280723094113,18.311890238464798,29.404734817067858,0.4561845859951693,0,2,0,1786,1
14,12.314693520941677,88,1.0228403570900884,1640.0052333890303,2.401136588011631,36.374939136125185,1.0368828651820778,1,3,0,1165,0
15,6.0880777458471265,73,5.880706243564916,1537.9685963294673,11.877046294838769,44.638944153787996,2.9473799299995034,2,4,0,1130,0
16,-6.518154013293049,49,1.043310499276796,1373.2469938141192,-2.856155977687238,54.56546572628843,0.04214552351370161,3,5,0,1182,0
17,7.808466807575799,64,2.9553815295201056,1892.5225809605245,-0.4938591645388124,10.410168438073072,2.511491178285351,4,6,0,1747,1
18,12.888697611723057,38,1.3228213648260774,2192.8749840908476,8.079731328381074,4.32853719286754,0.9392565771770012,5,7,0,1592,1
19,5.128204728488161,53,4.556415821699772,2351.329999249653,11.38853338488472,112.06875105156433,1.6466949189210651,6,8,0,1727,1
20,13.687430329076953,32,4.7667497717530445,2120.4383786002036,13.967492099249966,77.07516503129244,0.48430533837822937,0,9,0,1119,0
21,15.768518829587682,62,0.18295205644965265,1667.1532675532267,17.557028695515946,58.724637488127755,0.638361643348459,1,10,0,1736,1
22,12.751440181919214,81,5.513220719721939,2184.5082189125837,4.460427531558543,100.63246936424679,2.031419305062078,2,11,1,1000,0
23,8.499974191765403,41,3.492060444297564,2062.1428474254253,14.548894041380704,175.8398625489101,0.5358835848464425,3,12,0,1447,1
0,16.686546719667277,71,3.133817609124306,2468.028083968008,2.2615612524068083,55.807955949217714,0.7649860267417871,4,1,0,1534,1
1,19.41940649569409,71,0.44856675054740563,2388.468351465758,12.216730492706144,102.47657176071907,0.020401628207430016,5,2,0,1658,1
2,4.096009225571539,55,3.270734468603796,2015.2382069603145,6.659910382817454,306.9857374611676,0.17268573777628157,6,3,0,1151,0
3,29.1093237974627,92,3.796010549078797,1551.3734969193715,8.565423256655391,183.02373125536047,1.0263469997139836,0,4,0,1113,0
